Season,Team,Team Name,Blocked Shots,Goals Against,Penalty Kill Percent,Penalties,Penalty Minutes,Penalty Kill Goals Allowed,Win,Faceoff Percent,Faceoff Wins,Faceoff Losses,Shots,Hits
2018-2019-regular,NJD,NJD,12,4,100.0,6,12,0,0,49.1,28,29,24,39
2018-2019-regular,NJD,NJD,19,9,100.0,2,12,0,0,42.4,25,34,26,27
2018-2019-regular,NJD,NJD,23,3,80.0,7,17,1,1,50.7,34,33,35,25
2018-2019-regular,NJD,NJD,13,2,80.0,5,10,1,1,52.9,36,32,33,26
2018-2019-regular,NJD,NJD,15,3,100.0,3,6,0,0,58.6,34,24,22,21
2018-2019-regular,NJD,NJD,6,4,100.0,1,2,0,0,54.7,29,24,21,21
2018-2019-regular,NJD,NJD,15,5,100.0,3,6,0,0,46.9,23,26,22,26
2018-2019-regular,NJD,NJD,14,1,100.0,3,6,0,1,40.0,22,33,32,18
2018-2019-regular,NJD,NJD,10,1,100.0,3,6,0,1,58.1,36,26,21,22
2018-2019-regular,NJD,NJD,13,4,100.0,1,2,0,0,47.1,24,27,28,44
2018-2019-regular,NJD,NJD,24,3,100.0,1,2,0,0,47.8,22,24,27,20
2018-2019-regular,NJD,NJD,5,2,50.0,6,21,1,1,66.7,38,19,41,23
2018-2019-regular,NJD,NJD,8,3,50.0,2,4,1,0,50.0,28,28,37,30
2018-2019-regular,NJD,NJD,15,3,100.0,8,43,0,1,42.6,26,35,27,37
2018-2019-regular,LAK,LAK,12,3,100.0,3,6,0,0,55.6,30,24,21,34
2018-2019-regular,LAK,LAK,18,2,50.0,8,27,2,1,50.6,39,38,25,18
2018-2019-regular,LAK,LAK,21,2,66.7,3,6,1,0,36.2,21,37,17,22
2018-2019-regular,LAK,LAK,22,0,100.0,4,8,0,1,61.7,37,23,29,24
2018-2019-regular,LAK,LAK,9,5,0.0,1,2,1,0,45.5,25,30,37,23
2018-2019-regular,LAK,LAK,21,4,50.0,2,4,1,0,51.7,31,29,34,29
2018-2019-regular,LAK,LAK,10,7,66.7,3,6,1,0,54.7,35,29,35,16
2018-2019-regular,LAK,LAK,10,5,100.0,4,11,0,0,60.9,39,25,20,20
2018-2019-regular,LAK,LAK,9,4,75.0,3,6,1,0,54.8,34,28,33,18
2018-2019-regular,LAK,LAK,13,4,100.0,6,15,0,0,46.7,28,32,24,22
2018-2019-regular,LAK,LAK,14,3,100.0,4,11,0,1,52.5,32,29,40,24
2018-2019-regular,LAK,LAK,8,5,100.0,1,2,0,0,62.1,36,22,27,27
2018-2019-regular,LAK,LAK,8,1,100.0,6,15,0,1,53.2,33,29,29,26
2018-2019-regular,LAK,LAK,23,1,100.0,4,8,0,1,42.9,33,44,27,24
2018-2019-regular,LAK,LAK,14,3,66.7,3,6,1,0,53.3,32,28,28,18
2018-2019-regular,LAK,LAK,13,1,100.0,1,2,0,0,56.4,31,24,21,17
2018-2019-regular,LAK,LAK,15,5,50.0,5,12,3,0,51.8,29,27,23,12
2018-2019-regular,LAK,LAK,14,1,100.0,3,6,0,1,45.8,27,32,32,29
2018-2019-regular,LAK,LAK,16,5,50.0,5,10,2,0,47.8,33,36,28,14
2018-2019-regular,LAK,LAK,13,0,100.0,2,4,0,1,62.3,33,20,27,28
2018-2019-regular,LAK,LAK,6,7,25.0,5,10,3,0,50.7,36,35,36,30
2018-2019-regular,LAK,LAK,8,4,50.0,2,4,1,0,59.6,28,19,22,20
2018-2019-regular,LAK,LAK,14,2,66.7,3,6,1,1,56.3,40,31,32,19
2018-2019-regular,LAK,LAK,18,1,100.0,2,4,0,1,61.5,32,20,25,25
2018-2019-regular,LAK,LAK,18,3,33.3,3,6,2,0,53.3,32,28,32,27
2018-2019-regular,LAK,LAK,9,4,66.7,2,6,1,0,47.7,21,23,14,21
2018-2019-regular,LAK,LAK,20,0,100.0,3,6,0,1,50.0,36,36,35,21
2018-2019-regular,LAK,LAK,18,2,75.0,4,8,1,0,59.0,36,25,26,24
2018-2019-regular,LAK,LAK,17,6,50.0,4,8,1,0,41.8,33,46,32,18
2018-2019-regular,LAK,LAK,12,1,100.0,3,6,0,1,50.0,26,26,25,23
2018-2019-regular,LAK,LAK,8,3,100.0,1,2,0,0,44.4,24,30,43,23
2018-2019-regular,LAK,LAK,15,4,75.0,9,21,2,0,39.8,33,50,29,24
2018-2019-regular,LAK,LAK,11,4,66.7,3,6,1,0,43.5,27,35,30,14
2018-2019-regular,LAK,LAK,11,4,66.7,3,6,1,0,50.9,28,27,41,36
2018-2019-regular,LAK,LAK,18,1,100.0,3,6,0,1,52.0,26,24,31,10
2018-2019-regular,LAK,LAK,29,2,100.0,1,2,0,1,49.2,31,32,31,37
2018-2019-regular,LAK,LAK,16,3,0.0,1,2,1,1,50.0,25,25,32,30
2018-2019-regular,LAK,LAK,12,1,66.7,4,8,1,1,45.2,28,34,26,18
2018-2019-regular,LAK,LAK,17,4,100.0,1,2,0,0,41.1,23,33,31,16
2018-2019-regular,LAK,LAK,20,2,100.0,3,8,0,1,47.5,28,31,18,24
2018-2019-regular,LAK,LAK,22,2,100.0,3,6,0,0,48.1,26,28,17,25
2018-2019-regular,LAK,LAK,8,6,25.0,5,12,3,0,54.5,30,25,30,23
2018-2019-regular,LAK,LAK,15,0,100.0,5,10,0,1,58.5,31,22,23,11
2018-2019-regular,LAK,LAK,20,3,66.7,3,6,1,0,51.0,25,24,23,16
2018-2019-regular,LAK,LAK,8,4,50.0,2,4,1,0,53.0,35,31,34,19
2018-2019-regular,LAK,LAK,17,2,75.0,5,13,1,1,56.9,29,22,25,17
2018-2019-regular,LAK,LAK,10,2,100.0,2,4,0,0,47.6,30,33,33,14
2018-2019-regular,LAK,LAK,24,1,100.0,2,4,0,1,57.4,35,26,19,21
2018-2019-regular,LAK,LAK,20,7,66.7,8,27,2,0,46.7,28,32,31,20
2018-2019-regular,LAK,LAK,13,3,50.0,2,4,1,1,48.3,29,31,29,28
2018-2019-regular,LAK,LAK,14,4,100.0,2,4,0,0,53.3,32,28,36,16
2018-2019-regular,LAK,LAK,9,3,100.0,3,6,0,1,50.0,23,23,30,28
2018-2019-regular,LAK,LAK,16,1,100.0,7,14,0,1,48.3,28,30,25,20
2018-2019-regular,LAK,LAK,16,2,100.0,2,4,0,1,50.0,30,30,39,23
2018-2019-regular,LAK,LAK,14,5,66.7,3,6,1,0,42.9,24,32,29,25
2018-2019-regular,LAK,LAK,16,6,75.0,4,8,1,0,42.4,25,34,33,18
2018-2019-regular,LAK,LAK,13,3,50.0,2,4,1,0,38.6,22,35,38,27
2018-2019-regular,LAK,LAK,9,4,100.0,2,4,0,0,40.0,20,30,25,29
2018-2019-regular,LAK,LAK,6,3,0.0,3,6,2,0,67.5,27,13,28,23
2018-2019-regular,LAK,LAK,12,2,66.7,4,11,1,0,54.7,29,24,29,23
2018-2019-regular,LAK,LAK,12,6,60.0,5,10,2,0,37.5,18,30,19,41
2018-2019-regular,LAK,LAK,9,3,75.0,5,10,1,0,35.3,24,44,33,26
2018-2019-regular,LAK,LAK,19,6,50.0,4,24,1,0,54.4,31,26,23,39
2018-2019-regular,LAK,LAK,14,4,100.0,4,8,0,0,53.7,36,31,30,28
2018-2019-regular,LAK,LAK,16,3,100.0,3,6,0,1,56.0,28,22,25,21
2018-2019-regular,LAK,LAK,11,3,100.0,1,2,0,0,47.8,22,24,27,19
2018-2019-regular,LAK,LAK,22,4,100.0,4,8,0,0,56.1,32,25,28,29
2018-2019-regular,LAK,LAK,15,4,66.7,5,10,1,0,52.4,33,30,36,34
2018-2019-regular,LAK,LAK,11,2,100.0,2,4,0,1,51.0,25,24,25,18
2018-2019-regular,LAK,LAK,11,3,100.0,1,2,0,0,42.2,19,26,26,21
2018-2019-regular,LAK,LAK,14,4,75.0,5,13,1,0,55.8,29,23,27,32
2018-2019-regular,LAK,LAK,5,3,0.0,3,9,1,0,42.0,21,29,17,28
2018-2019-regular,LAK,LAK,18,2,100.0,3,6,0,1,64.3,36,20,35,24
2018-2019-regular,LAK,LAK,13,3,50.0,4,8,1,1,50.8,31,30,30,34
2018-2019-regular,LAK,LAK,22,0,100.0,7,17,0,1,45.9,28,33,20,22
2018-2019-regular,LAK,LAK,10,8,0.0,4,14,1,0,56.1,37,29,38,36
2018-2019-regular,LAK,LAK,21,2,0.0,2,4,1,0,50.8,30,29,39,20
2018-2019-regular,LAK,LAK,12,2,100.0,3,6,0,1,54.2,32,27,29,21
2018-2019-regular,LAK,LAK,12,7,100.0,1,2,0,0,46.4,26,30,25,15
2018-2019-regular,LAK,LAK,14,1,100.0,8,27,0,1,44.6,25,31,24,31
2018-2019-regular,LAK,LAK,11,5,100.0,5,42,0,0,57.7,30,22,47,21
2018-2019-regular,LAK,LAK,16,2,100.0,2,4,0,1,46.7,28,32,32,16
2018-2019-regular,OTT,OTT,18,4,100.0,3,6,0,0,52.6,40,36,25,22
2018-2019-regular,OTT,OTT,27,3,50.0,2,4,1,1,49.3,36,37,24,26
2018-2019-regular,OTT,OTT,14,6,50.0,3,6,1,0,57.1,36,27,31,17
2018-2019-regular,OTT,OTT,12,7,71.4,12,24,2,0,47.9,35,38,35,24
2018-2019-regular,OTT,OTT,27,1,100.0,5,10,0,1,54.5,30,25,22,19
2018-2019-regular,OTT,OTT,15,1,75.0,4,8,1,1,51.6,33,31,24,25
2018-2019-regular,OTT,OTT,20,3,66.7,3,6,1,1,58.2,39,28,34,33
2018-2019-regular,OTT,OTT,15,4,0.0,3,9,2,0,45.3,29,35,39,21
2018-2019-regular,OTT,OTT,19,6,33.3,3,6,2,0,49.3,33,34,24,17
2018-2019-regular,OTT,OTT,29,4,80.0,8,28,1,0,47.9,34,37,22,19
2018-2019-regular,OTT,OTT,14,5,50.0,3,6,1,0,36.5,19,33,26,14
2018-2019-regular,OTT,OTT,14,2,75.0,4,8,1,1,52.0,26,24,32,20
2018-2019-regular,OTT,OTT,9,9,66.7,4,8,1,0,51.6,32,30,29,6
2018-2019-regular,OTT,OTT,24,4,66.7,3,6,1,0,47.3,26,29,25,17
2018-2019-regular,OTT,OTT,15,3,100.0,2,4,0,1,52.1,38,35,42,14
2018-2019-regular,OTT,OTT,24,5,0.0,3,9,2,0,50.0,35,35,30,29
2018-2019-regular,OTT,OTT,20,4,66.7,3,6,1,1,55.1,38,31,34,18
2018-2019-regular,OTT,OTT,11,5,66.7,3,6,1,0,41.4,29,41,35,12
2018-2019-regular,OTT,OTT,20,1,100.0,3,9,0,1,53.0,35,31,36,12
2018-2019-regular,OTT,OTT,16,4,75.0,5,10,1,1,54.7,35,29,25,16
2018-2019-regular,OTT,OTT,11,7,50.0,3,6,1,0,55.7,34,27,38,17
2018-2019-regular,OTT,OTT,14,6,60.0,4,8,2,0,57.1,36,27,27,9
2018-2019-regular,OTT,OTT,21,6,100.0,5,10,0,0,44.0,33,42,33,17
2018-2019-regular,OTT,OTT,21,4,100.0,5,10,0,0,48.3,28,30,31,20
2018-2019-regular,OTT,OTT,14,3,0.0,1,5,0,1,45.0,27,33,24,18
2018-2019-regular,OTT,OTT,12,0,0.0,0,0,0,1,61.8,21,13,34,26
2018-2019-regular,OTT,OTT,22,2,66.7,4,11,1,1,41.0,32,46,27,26
2018-2019-regular,OTT,OTT,26,5,100.0,5,13,0,0,53.8,28,24,30,20
2018-2019-regular,OTT,OTT,16,5,100.0,3,6,0,0,56.6,30,23,21,36
2018-2019-regular,OTT,OTT,27,1,100.0,3,6,0,1,49.0,24,25,29,34
2018-2019-regular,OTT,OTT,11,2,66.7,5,21,1,0,56.9,33,25,28,26
2018-2019-regular,OTT,OTT,18,3,100.0,2,4,0,0,38.6,22,35,26,19
2018-2019-regular,OTT,OTT,14,2,100.0,3,9,0,1,40.7,22,32,32,19
2018-2019-regular,OTT,OTT,25,5,100.0,6,12,0,0,42.9,27,36,18,25
2018-2019-regular,OTT,OTT,19,3,60.0,6,15,2,1,46.9,30,34,23,23
2018-2019-regular,OTT,OTT,4,5,66.7,5,18,1,0,52.2,36,33,27,10
2018-2019-regular,OTT,OTT,9,4,100.0,3,6,0,0,64.0,32,18,35,25
2018-2019-regular,OTT,OTT,18,6,100.0,6,21,0,0,36.2,21,37,27,24
2018-2019-regular,OTT,OTT,16,3,100.0,4,22,0,0,57.1,32,24,33,21
2018-2019-regular,OTT,OTT,14,6,100.0,4,11,0,0,47.4,36,40,25,13
2018-2019-regular,OTT,OTT,20,4,60.0,6,15,2,0,53.8,35,30,33,22
2018-2019-regular,OTT,OTT,16,4,100.0,3,6,0,0,44.4,28,35,27,26
2018-2019-regular,OTT,OTT,13,5,0.0,2,4,2,0,53.7,29,25,31,18
2018-2019-regular,OTT,OTT,18,1,100.0,3,6,0,1,54.8,34,28,30,25
2018-2019-regular,OTT,OTT,17,1,100.0,2,4,0,1,47.0,31,35,27,14
2018-2019-regular,OTT,OTT,11,4,100.0,1,2,0,0,35.3,18,33,28,23
2018-2019-regular,OTT,OTT,24,2,66.7,3,6,1,1,50.8,32,31,31,30
2018-2019-regular,OTT,OTT,27,1,100.0,3,9,0,1,64.2,34,19,26,16
2018-2019-regular,OTT,OTT,16,3,100.0,1,2,0,0,46.5,33,38,30,15
2018-2019-regular,OTT,OTT,17,3,100.0,1,2,0,0,63.0,34,20,27,30
2018-2019-regular,OTT,OTT,16,5,100.0,3,9,0,0,39.4,26,40,40,43
2018-2019-regular,OTT,OTT,13,2,100.0,2,6,0,0,58.9,33,23,35,27
2018-2019-regular,OTT,OTT,21,5,100.0,1,2,0,0,59.3,32,22,44,27
2018-2019-regular,OTT,OTT,26,0,100.0,3,6,0,1,38.3,18,29,35,32
2018-2019-regular,OTT,OTT,20,2,100.0,4,11,0,1,50.0,33,33,32,31
2018-2019-regular,OTT,OTT,12,4,60.0,5,20,2,0,53.1,26,23,26,27
2018-2019-regular,OTT,OTT,17,3,100.0,6,23,0,0,52.9,27,24,42,17
2018-2019-regular,OTT,OTT,13,3,100.0,2,4,0,1,48.3,28,30,41,17
2018-2019-regular,OTT,OTT,10,8,50.0,5,10,2,0,49.2,30,31,38,16
2018-2019-regular,OTT,OTT,8,4,100.0,2,4,0,0,58.5,24,17,30,18
2018-2019-regular,OTT,OTT,11,3,100.0,4,8,0,0,44.2,23,29,22,20
2018-2019-regular,OTT,OTT,24,2,100.0,3,6,0,0,56.9,29,22,23,25
2018-2019-regular,OTT,OTT,15,7,0.0,1,2,1,0,53.8,35,30,23,15
2018-2019-regular,OTT,OTT,16,4,100.0,4,16,0,0,56.0,28,22,37,21
2018-2019-regular,OTT,OTT,15,5,100.0,4,8,0,0,49.2,31,32,36,20
2018-2019-regular,OTT,OTT,16,2,100.0,2,4,0,1,41.8,23,32,33,30
2018-2019-regular,OTT,OTT,12,4,100.0,3,6,0,0,40.0,18,27,27,27
2018-2019-regular,OTT,OTT,22,4,100.0,4,8,0,0,58.6,34,24,37,25
2018-2019-regular,OTT,OTT,13,3,66.7,4,8,1,0,49.0,24,25,19,25
2018-2019-regular,OTT,OTT,17,3,100.0,4,8,0,0,45.8,22,26,22,20
2018-2019-regular,OTT,OTT,18,0,100.0,4,8,0,1,42.6,23,31,21,29
2018-2019-regular,OTT,OTT,22,2,50.0,3,6,1,1,39.7,23,35,44,25
2018-2019-regular,OTT,OTT,17,7,33.3,3,6,2,0,39.7,23,35,25,25
2018-2019-regular,OTT,OTT,15,5,100.0,2,4,0,0,45.7,21,25,19,18
2018-2019-regular,OTT,OTT,18,3,100.0,2,4,0,1,37.0,20,34,35,23
2018-2019-regular,OTT,OTT,14,0,100.0,2,4,0,1,51.8,29,27,31,20
2018-2019-regular,OTT,OTT,11,5,100.0,3,6,0,0,47.3,26,29,30,19
2018-2019-regular,OTT,OTT,23,2,66.7,4,16,1,1,37.7,20,33,22,26
2018-2019-regular,OTT,OTT,20,5,100.0,4,11,0,0,51.0,25,24,24,37
2018-2019-regular,OTT,OTT,10,1,100.0,3,14,0,1,63.0,34,20,31,15
2018-2019-regular,OTT,OTT,16,5,33.3,3,6,2,0,53.7,29,25,23,6
2018-2019-regular,OTT,OTT,6,6,0.0,0,0,0,0,44.4,20,25,29,28
2018-2019-regular,TBL,TBL,9,1,100.0,5,10,0,1,47.4,27,30,29,37
2018-2019-regular,TBL,TBL,13,4,100.0,4,8,0,0,50.0,26,26,34,22
2018-2019-regular,TBL,TBL,12,2,100.0,6,12,0,1,48.3,29,31,31,22
2018-2019-regular,TBL,TBL,20,2,100.0,4,8,0,1,49.3,33,34,27,16
2018-2019-regular,TBL,TBL,15,1,100.0,6,12,0,1,49.3,35,36,31,26
2018-2019-regular,TBL,TBL,14,5,100.0,3,6,0,0,45.1,32,39,31,7
2018-2019-regular,TBL,TBL,18,3,75.0,5,10,1,1,46.9,23,26,55,16
2018-2019-regular,TBL,TBL,8,0,100.0,5,13,0,1,46.9,23,26,24,19
2018-2019-regular,TBL,TBL,27,2,75.0,4,8,1,1,50.8,33,32,23,41
2018-2019-regular,TBL,TBL,10,7,100.0,4,8,0,0,50.8,30,29,31,23
2018-2019-regular,TBL,TBL,13,3,66.7,4,11,1,1,59.7,40,27,44,33
2018-2019-regular,TBL,TBL,9,4,100.0,1,2,0,0,49.2,29,30,43,29
2018-2019-regular,TBL,TBL,23,1,100.0,4,8,0,1,45.6,31,37,36,32
2018-2019-regular,TBL,TBL,21,3,33.3,3,6,2,1,52.7,29,26,45,32
2018-2019-regular,TBL,TBL,13,2,75.0,5,10,1,1,52.5,32,29,35,20
2018-2019-regular,TBL,TBL,15,2,100.0,5,10,0,1,57.7,30,22,27,21
2018-2019-regular,TBL,TBL,9,6,50.0,4,8,2,0,44.9,31,38,28,24
2018-2019-regular,TBL,TBL,9,2,100.0,2,4,0,0,57.4,35,26,30,33
2018-2019-regular,TBL,TBL,14,3,60.0,6,12,2,1,54.1,33,28,26,32
2018-2019-regular,TBL,TBL,20,5,40.0,6,12,3,1,47.0,31,35,26,27
2018-2019-regular,TBL,TBL,16,3,66.7,3,6,1,0,25.9,14,40,31,16
2018-2019-regular,TBL,TBL,7,3,50.0,4,8,2,1,60.3,35,23,33,15
2018-2019-regular,TBL,TBL,14,2,100.0,2,4,0,1,42.0,21,29,29,23
2018-2019-regular,TBL,TBL,10,2,100.0,2,4,0,1,51.5,34,32,35,17
2018-2019-regular,TBL,TBL,8,3,66.7,3,6,1,0,50.0,24,24,35,29
2018-2019-regular,TBL,TBL,8,4,100.0,2,4,0,1,62.1,36,22,37,28
2018-2019-regular,TBL,TBL,18,4,75.0,5,10,1,1,57.9,44,32,39,24
2018-2019-regular,TBL,TBL,7,1,100.0,6,12,0,1,50.8,30,29,26,19
2018-2019-regular,TBL,TBL,10,5,100.0,3,6,0,1,51.9,28,26,35,14
2018-2019-regular,TBL,TBL,16,2,100.0,2,4,0,1,44.0,22,28,30,33
2018-2019-regular,TBL,TBL,13,1,100.0,3,6,0,1,52.5,31,28,38,35
2018-2019-regular,TBL,TBL,11,3,100.0,2,7,0,1,52.5,31,28,36,25
2018-2019-regular,TBL,TBL,23,1,100.0,7,14,0,1,45.6,36,43,21,27
2018-2019-regular,TBL,TBL,14,5,0.0,1,2,1,0,59.4,41,28,47,23
2018-2019-regular,TBL,TBL,17,2,100.0,11,36,0,1,53.8,35,30,37,25
2018-2019-regular,TBL,TBL,11,4,100.0,1,2,0,1,47.8,33,36,36,13
2018-2019-regular,TBL,TBL,16,3,33.3,7,22,2,1,52.8,28,25,45,22
2018-2019-regular,TBL,TBL,19,5,100.0,4,11,0,1,45.6,31,37,37,16
2018-2019-regular,TBL,TBL,14,5,66.7,3,6,1,1,52.1,37,34,32,23
2018-2019-regular,TBL,TBL,10,1,100.0,2,4,0,1,41.2,21,30,35,35
2018-2019-regular,TBL,TBL,14,2,80.0,7,14,1,1,45.5,25,30,33,16
2018-2019-regular,TBL,TBL,15,5,66.7,3,6,1,0,50.0,30,30,20,18
2018-2019-regular,TBL,TBL,22,0,100.0,1,2,0,1,57.8,26,19,22,23
2018-2019-regular,TBL,TBL,13,1,100.0,4,8,0,1,58.1,36,26,30,29
2018-2019-regular,TBL,TBL,10,3,100.0,4,10,0,1,48.4,30,32,30,11
2018-2019-regular,TBL,TBL,9,5,0.0,1,2,1,0,52.5,32,29,39,33
2018-2019-regular,TBL,TBL,18,0,100.0,7,14,0,1,48.1,25,27,21,30
2018-2019-regular,TBL,TBL,8,4,100.0,2,4,0,0,55.7,39,31,38,30
2018-2019-regular,TBL,TBL,22,3,66.7,3,6,1,1,47.5,28,31,26,27
2018-2019-regular,TBL,TBL,16,4,100.0,6,15,0,0,54.4,31,26,35,59
2018-2019-regular,TBL,TBL,16,0,100.0,4,8,0,1,41.5,22,31,41,33
2018-2019-regular,TBL,TBL,14,2,75.0,4,8,1,1,54.4,31,26,23,34
2018-2019-regular,TBL,TBL,13,2,100.0,3,6,0,0,58.5,38,27,26,29
2018-2019-regular,TBL,TBL,7,1,100.0,4,8,0,0,56.2,27,21,32,32
2018-2019-regular,TBL,TBL,14,4,100.0,5,24,0,1,49.4,40,41,34,22
2018-2019-regular,TBL,TBL,11,2,100.0,5,10,0,1,52.5,31,28,23,29
2018-2019-regular,TBL,TBL,16,3,50.0,4,8,2,1,52.5,31,28,27,20
2018-2019-regular,TBL,TBL,9,0,100.0,3,6,0,1,41.4,24,34,26,23
2018-2019-regular,TBL,TBL,13,0,100.0,4,16,0,1,59.6,31,21,37,24
2018-2019-regular,TBL,TBL,11,1,100.0,4,10,0,1,50.7,35,34,20,21
2018-2019-regular,TBL,TBL,19,2,100.0,4,8,0,1,40.0,22,33,33,22
2018-2019-regular,TBL,TBL,11,1,100.0,5,12,0,1,59.6,34,23,40,16
2018-2019-regular,TBL,TBL,12,3,100.0,4,8,0,1,64.7,44,24,34,18
2018-2019-regular,TBL,TBL,17,3,100.0,7,17,0,1,46.8,29,33,30,34
2018-2019-regular,TBL,TBL,16,4,66.7,5,21,1,0,50.0,24,24,21,35
2018-2019-regular,TBL,TBL,15,1,100.0,5,18,0,1,50.8,32,31,34,32
2018-2019-regular,TBL,TBL,13,2,33.3,5,10,2,1,50.0,31,31,38,24
2018-2019-regular,TBL,TBL,21,3,100.0,4,8,0,0,57.1,32,24,25,27
2018-2019-regular,TBL,TBL,10,2,75.0,6,12,1,1,59.4,41,28,33,21
2018-2019-regular,TBL,TBL,8,2,100.0,2,4,0,1,45.3,29,35,42,20
2018-2019-regular,TBL,TBL,15,4,100.0,3,6,0,1,50.8,31,30,39,28
2018-2019-regular,TBL,TBL,12,3,75.0,5,18,1,1,64.9,37,20,35,33
2018-2019-regular,TBL,TBL,12,1,100.0,3,6,0,1,43.8,28,36,24,30
2018-2019-regular,TBL,TBL,14,4,83.3,9,21,1,1,48.6,35,37,28,17
2018-2019-regular,TBL,TBL,14,3,100.0,5,21,0,1,66.7,44,22,32,32
2018-2019-regular,TBL,TBL,14,4,50.0,2,4,1,0,50.8,32,31,42,20
2018-2019-regular,TBL,TBL,11,4,66.7,3,6,1,1,53.6,30,26,28,33
2018-2019-regular,TBL,TBL,10,6,60.0,7,20,2,0,45.9,28,33,28,22
2018-2019-regular,TBL,TBL,10,2,75.0,5,13,1,1,49.0,24,25,26,36
2018-2019-regular,TBL,TBL,24,4,100.0,3,6,0,0,38.6,22,35,24,44
2018-2019-regular,TBL,TBL,14,1,100.0,2,4,0,1,54.5,24,20,29,28
2018-2019-regular,TBL,TBL,8,3,100.0,4,16,0,1,63.8,30,17,22,27
2018-2019-regular,CGY,CGY,6,5,100.0,2,7,0,0,57.6,34,25,35,17
2018-2019-regular,CGY,CGY,13,4,66.7,6,12,2,1,54.5,36,30,37,18
2018-2019-regular,CGY,CGY,14,0,100.0,4,8,0,1,44.4,28,35,27,5
2018-2019-regular,CGY,CGY,15,5,66.7,7,14,2,0,53.8,35,30,34,13
2018-2019-regular,CGY,CGY,9,2,100.0,4,8,0,1,56.4,31,24,41,14
2018-2019-regular,CGY,CGY,15,2,100.0,4,8,0,1,45.8,22,26,29,16
2018-2019-regular,CGY,CGY,10,5,66.7,2,6,1,0,46.2,30,35,27,15
2018-2019-regular,CGY,CGY,20,1,50.0,3,6,1,1,60.8,31,20,26,23
2018-2019-regular,CGY,CGY,14,3,60.0,5,10,2,0,46.4,26,30,23,23
2018-2019-regular,CGY,CGY,13,9,0.0,2,4,2,0,56.7,38,29,39,16
2018-2019-regular,CGY,CGY,13,4,66.7,3,6,1,0,55.0,33,27,30,22
2018-2019-regular,CGY,CGY,13,1,66.7,4,8,1,1,50.8,33,32,34,22
2018-2019-regular,CGY,CGY,11,1,100.0,2,4,0,1,43.8,28,36,38,11
2018-2019-regular,CGY,CGY,5,5,66.7,5,21,1,1,49.2,30,31,37,12
2018-2019-regular,CGY,CGY,8,3,75.0,4,8,1,1,56.2,27,21,41,5
2018-2019-regular,CGY,CGY,5,3,100.0,3,6,0,0,57.7,30,22,39,6
2018-2019-regular,CGY,CGY,15,0,100.0,3,6,0,1,43.6,24,31,36,15
2018-2019-regular,CGY,CGY,16,3,100.0,4,8,0,0,51.0,25,24,30,18
2018-2019-regular,CGY,CGY,20,3,100.0,2,4,0,0,50.8,32,31,45,21
2018-2019-regular,CGY,CGY,10,2,50.0,5,15,1,1,56.3,40,31,37,18
2018-2019-regular,CGY,CGY,12,2,50.0,2,4,1,1,50.0,27,27,32,12
2018-2019-regular,CGY,CGY,15,3,75.0,6,12,1,1,53.6,37,32,26,13
2018-2019-regular,CGY,CGY,12,2,66.7,4,8,1,0,54.9,28,23,29,20
2018-2019-regular,CGY,CGY,15,1,100.0,4,8,0,1,55.6,35,28,27,10
2018-2019-regular,CGY,CGY,6,4,50.0,2,4,1,0,48.4,30,32,33,6
2018-2019-regular,CGY,CGY,11,1,100.0,1,2,0,1,52.3,23,21,37,16
2018-2019-regular,CGY,CGY,19,2,75.0,6,15,1,1,42.9,24,32,41,21
2018-2019-regular,CGY,CGY,10,6,66.7,3,6,1,1,56.2,36,28,28,11
2018-2019-regular,CGY,CGY,11,0,100.0,8,27,0,1,52.8,28,25,20,13
2018-2019-regular,CGY,CGY,10,2,100.0,2,4,0,1,51.2,22,21,25,12
2018-2019-regular,CGY,CGY,14,1,100.0,6,15,0,0,65.3,32,17,24,28
2018-2019-regular,CGY,CGY,12,5,66.7,4,8,1,1,57.4,31,23,41,9
2018-2019-regular,CGY,CGY,11,1,100.0,7,23,0,1,47.0,31,35,26,13
2018-2019-regular,CGY,CGY,12,2,100.0,2,4,0,1,55.7,34,27,29,7
2018-2019-regular,CGY,CGY,11,2,100.0,2,4,0,0,42.6,26,35,24,14
2018-2019-regular,CGY,CGY,14,4,100.0,4,8,0,0,52.2,36,33,37,19
2018-2019-regular,CGY,CGY,6,3,50.0,2,4,1,0,55.2,32,26,29,12
2018-2019-regular,CGY,CGY,15,1,100.0,3,6,0,1,41.1,23,33,29,13
2018-2019-regular,CGY,CGY,13,3,75.0,4,8,1,0,64.4,38,21,33,14
2018-2019-regular,CGY,CGY,17,5,66.7,8,43,2,1,54.5,36,30,27,19
2018-2019-regular,CGY,CGY,9,3,100.0,2,12,0,1,57.5,42,31,35,6
2018-2019-regular,CGY,CGY,13,6,50.0,3,8,2,0,60.4,29,19,37,22
2018-2019-regular,CGY,CGY,15,2,75.0,5,10,1,1,44.6,25,31,32,13
2018-2019-regular,CGY,CGY,16,3,66.7,3,6,1,1,50.0,31,31,43,15
2018-2019-regular,CGY,CGY,22,3,100.0,4,8,0,1,44.9,22,27,16,10
2018-2019-regular,CGY,CGY,6,3,50.0,2,4,1,1,54.4,31,26,24,15
2018-2019-regular,CGY,CGY,12,1,66.7,3,6,1,1,57.1,36,27,26,19
2018-2019-regular,CGY,CGY,12,4,100.0,3,6,0,0,41.9,26,36,33,14
